commande_id,client_id,produit_id,quantite,prix_unitaire,montant_total,date_commande,statut,mode_paiement,region_livraison
CMD-Q1-00831,CLI0466,PRD0145,7,54.52,381.64,2024-01-07,livrée,PayPal,PACA
CMD-Q1-00832,CLI0130,PRD0067,8,126.77,1014.16,2024-02-17,livrée,Chèque,Auvergne-RA
CMD-Q1-00833,CLI0172,PRD0038,7,45.83,320.81,2024-03-07,livrée,PayPal,Île-de-France
CMD-Q1-00834,CLI0488,PRD0129,6,124.46,746.76,2024-01-08,livrée,CB,Île-de-France
CMD-Q1-00835,CLI0434,PRD0059,3,117.97,353.91,2024-03-25,retournée,CB,Île-de-France
CMD-Q1-00836,CLI0135,PRD0071,4,90.96,363.84,2024-03-12,livrée,Virement,Nouvelle-Aquitaine
CMD-Q1-00837,CLI0202,PRD0016,4,87.66,350.64,2024-03-30,livrée,Virement,Occitanie
CMD-Q1-00838,CLI0078,PRD0049,3,65.78,197.34,2024-03-28,livrée,CB,Auvergne-RA
CMD-Q1-00839,CLI0479,PRD0027,7,45.84,320.88,2024-01-07,livrée,Virement,Auvergne-RA
CMD-Q1-00840,CLI0137,PRD0135,7,112.71,788.97,2024-01-03,annulée,Virement,Auvergne-RA
CMD-Q1-00841,CLI0466,PRD0039,3,29.83,89.49,2024-01-13,en_cours,CB,Occitanie
CMD-Q1-00842,CLI0177,PRD0126,2,82.76,165.52,2024-01-05,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-00843,CLI0431,PRD0073,7,200.41,1402.87,2024-01-30,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-00844,CLI0058,PRD0096,2,33.23,66.46,2024-02-18,en_cours,CB,Nouvelle-Aquitaine
CMD-Q1-00845,CLI0302,PRD0061,8,75.83,606.64,2024-02-20,livrée,CB,Auvergne-RA
CMD-Q1-00846,CLI0481,PRD0013,5,59.14,295.7,2024-03-11,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-00847,CLI0043,PRD0001,6,57.96,347.76,2024-02-11,livrée,CB,Île-de-France
CMD-Q1-00848,CLI0006,PRD0106,9,52.42,471.78,2024-01-31,livrée,CB,Occitanie
CMD-Q1-00849,CLI0200,PRD0017,2,222.33,444.66,2024-02-01,livrée,CB,PACA
CMD-Q1-00850,CLI0485,PRD0089,7,93.09,651.63,2024-01-27,en_cours,Virement,Auvergne-RA
CMD-Q1-00851,CLI0142,PRD0118,4,76.42,305.68,2024-03-06,livrée,Chèque,Nouvelle-Aquitaine
CMD-Q1-00852,CLI0066,PRD0067,8,126.77,1014.16,2024-01-16,livrée,Chèque,Auvergne-RA
CMD-Q1-00853,CLI0367,PRD0064,5,107.08,535.4,2024-03-06,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-00854,CLI0283,PRD0112,7,79.76,558.32,2024-03-29,en_cours,CB,PACA
CMD-Q1-00855,CLI0048,PRD0112,8,79.76,638.08,2024-02-20,livrée,CB,PACA
CMD-Q1-00856,CLI0427,PRD0019,4,62.97,251.88,2024-03-09,livrée,CB,PACA
CMD-Q1-00857,CLI0143,PRD0104,6,81.27,487.62,2024-03-17,livrée,Chèque,PACA
CMD-Q1-00858,CLI0006,PRD0044,3,146.42,439.26,2024-01-28,livrée,Virement,Auvergne-RA
CMD-Q1-00859,CLI0025,PRD0091,1,75.28,75.28,2024-03-20,annulée,Virement,PACA
CMD-Q1-00860,CLI0090,PRD0124,5,55.52,277.6,2024-03-07,annulée,CB,Auvergne-RA
CMD-Q1-00861,CLI0401,PRD0132,5,66.14,330.7,2024-02-22,annulée,CB,PACA
CMD-Q1-00862,CLI0122,PRD0014,6,415.81,2494.86,2024-03-27,annulée,CB,Île-de-France
CMD-Q1-00863,CLI0354,PRD0091,5,75.28,376.4,2024-01-11,livrée,Virement,Auvergne-RA
CMD-Q1-00864,CLI0033,PRD0060,3,436.88,1310.64,2024-02-22,en_cours,CB,Île-de-France
CMD-Q1-00865,CLI0160,PRD0012,8,295.77,2366.16,2024-02-02,livrée,Virement,PACA
CMD-Q1-00866,CLI0481,PRD0111,3,237.06,711.18,2024-03-01,livrée,CB,Auvergne-RA
CMD-Q1-00867,CLI0392,PRD0047,7,68.36,478.52,2024-03-18,livrée,CB,Occitanie
CMD-Q1-00868,CLI0264,PRD0010,9,81.94,737.46,2024-01-12,annulée,CB,PACA
CMD-Q1-00869,CLI0149,PRD0146,9,30.77,276.93,2024-01-01,livrée,CB,Île-de-France
CMD-Q1-00870,CLI0362,PRD0061,5,75.83,379.15,2024-01-23,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-00871,CLI0315,PRD0069,6,106.11,636.66,2024-02-15,livrée,CB,Île-de-France
CMD-Q1-00872,CLI0113,PRD0020,6,304.72,1828.32,2024-01-23,livrée,Virement,Île-de-France
CMD-Q1-00873,CLI0312,PRD0017,9,222.33,2000.97,2024-02-19,en_cours,CB,Nouvelle-Aquitaine
CMD-Q1-00874,CLI0168,PRD0096,1,33.23,,2024-02-22,livrée,CB,Occitanie
CMD-Q1-00875,CLI0024,PRD0065,8,352.58,2820.64,2024-03-28,retournée,CB,Auvergne-RA
CMD-Q1-00876,CLI0103,PRD0050,8,27.92,223.36,2024-02-09,livrée,Virement,Nouvelle-Aquitaine
CMD-Q1-00877,CLI0343,PRD0134,3,487.38,1462.14,2024-01-05,livrée,Virement,PACA
CMD-Q1-00878,CLI0330,PRD0045,3,55.24,165.72,2024-03-01,livrée,CB,Île-de-France
CMD-Q1-00879,CLI0421,PRD0015,9,80.47,724.23,2024-01-04,en_cours,CB,Île-de-France
CMD-Q1-00880,CLI0196,PRD0134,4,487.38,1949.52,2024-03-22,livrée,CB,Île-de-France
CMD-Q1-00881,CLI0058,PRD0152,3,499.98,1499.94,2024-03-13,en_cours,CB,Île-de-France
CMD-Q1-00882,CLI0146,PRD0145,2,54.52,109.04,2024-03-21,livrée,PayPal,Île-de-France
CMD-Q1-00883,CLI0144,PRD0015,3,80.47,241.41,2024-03-17,livrée,Chèque,Île-de-France
CMD-Q1-00884,CLI0276,PRD0109,4,18.3,73.2,2024-02-18,livrée,CB,Auvergne-RA
CMD-Q1-00885,CLI0351,PRD0143,8,104.0,832.0,2024-01-17,livrée,PayPal,Auvergne-RA
CMD-Q1-00886,CLI0412,PRD0107,2,101.48,202.96,2024-02-13,annulée,CB,PACA
CMD-Q1-00887,CLI0185,PRD0039,3,29.83,89.49,2024-03-23,livrée,CB,Île-de-France
CMD-Q1-00888,CLI0426,PRD0083,9,173.76,1563.84,2024-02-05,livrée,CB,Occitanie
CMD-Q1-00889,CLI0077,PRD0058,4,118.62,474.48,2024-01-19,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-00890,CLI0252,PRD0070,4,28.37,113.48,2024-01-10,livrée,CB,PACA
CMD-Q1-00891,CLI0124,PRD0121,1,34.92,34.92,2024-01-22,en_cours,Chèque,Île-de-France
CMD-Q1-00892,CLI0295,PRD0115,4,374.29,1497.16,2024-01-01,livrée,CB,Auvergne-RA
CMD-Q1-00893,CLI0410,PRD0087,6,72.84,437.04,2024-01-01,en_cours,Virement,Auvergne-RA
CMD-Q1-00894,CLI0130,PRD0016,2,87.66,175.32,2024-01-13,livrée,CB,Auvergne-RA
CMD-Q1-00895,CLI0446,PRD0011,7,27.63,193.41,2024-03-24,annulée,Virement,Auvergne-RA
CMD-Q1-00896,CLI0182,PRD0152,1,499.98,499.98,2024-03-25,en_cours,CB,Île-de-France
CMD-Q1-00897,CLI0304,PRD0055,4,45.75,183.0,2024-03-23,en_cours,Virement,Auvergne-RA
CMD-Q1-00898,CLI0299,PRD0032,6,109.17,655.02,2024-03-23,livrée,CB,Occitanie
CMD-Q1-00899,CLI0047,PRD0054,4,124.37,497.48,2024-02-01,en_cours,Virement,Occitanie
CMD-Q1-00900,CLI0443,PRD0011,2,27.63,55.26,2024-01-20,livrée,CB,PACA
CMD-Q1-00901,CLI0003,PRD0041,1,48.15,48.15,2024-03-26,en_cours,Chèque,Nouvelle-Aquitaine
CMD-Q1-00902,CLI0209,PRD0076,4,211.08,844.32,2024-03-05,annulée,CB,Nouvelle-Aquitaine
CMD-Q1-00903,CLI0279,PRD0029,9,149.76,1347.84,2024-03-25,livrée,Virement,Île-de-France
CMD-Q1-00904,CLI0061,PRD0087,5,72.84,364.2,2024-03-01,livrée,CB,Occitanie
CMD-Q1-00905,CLI0235,PRD0031,3,152.91,458.73,2024-01-25,en_cours,Chèque,Nouvelle-Aquitaine
CMD-Q1-00906,CLI0430,PRD0019,7,62.97,440.79,2024-01-15,annulée,CB,PACA
CMD-Q1-00907,CLI0098,PRD0072,6,121.78,730.68,2024-03-13,livrée,CB,PACA
CMD-Q1-00908,CLI0454,PRD0060,3,436.88,1310.64,2024-02-29,livrée,CB,Auvergne-RA
CMD-Q1-00909,CLI0355,PRD0023,4,163.48,653.92,2024-02-06,livrée,CB,Île-de-France
CMD-Q1-00910,CLI0261,PRD0069,9,106.11,954.99,2024-03-29,en_cours,CB,Auvergne-RA
CMD-Q1-00911,CLI0019,PRD0136,7,54.7,382.9,2024-01-17,livrée,PayPal,PACA
CMD-Q1-00912,CLI0116,PRD0005,8,95.95,767.6,2024-03-25,en_cours,PayPal,PACA
CMD-Q1-00913,CLI0391,PRD0085,5,181.81,909.05,2024-01-17,livrée,CB,Île-de-France
CMD-Q1-00914,CLI0254,PRD0142,7,137.33,961.31,2024-02-17,en_cours,CB,PACA
CMD-Q1-00915,CLI0460,PRD0063,9,86.81,781.29,2024-01-10,livrée,CB,Île-de-France
CMD-Q1-00916,CLI0419,PRD0140,2,84.52,169.04,2024-03-11,livrée,CB,Île-de-France
CMD-Q1-00917,CLI0480,PRD0063,8,86.81,694.48,2024-01-13,livrée,CB,PACA
CMD-Q1-00918,CLI0441,PRD0114,6,61.01,366.06,2024-01-04,livrée,PayPal,Nouvelle-Aquitaine
CMD-Q1-00919,CLI0225,PRD0099,8,182.41,1459.28,2024-03-24,annulée,CB,Île-de-France
CMD-Q1-00920,CLI0494,PRD0106,8,52.42,419.36,2024-03-15,livrée,Virement,Nouvelle-Aquitaine
CMD-Q1-00921,CLI0413,PRD0060,3,436.88,1310.64,2024-01-31,livrée,CB,Auvergne-RA
CMD-Q1-00922,CLI0141,PRD0088,7,793.25,5552.75,2024-03-25,livrée,CB,Auvergne-RA
CMD-Q1-00923,CLI0374,PRD0138,6,67.74,406.44,2024-03-12,en_cours,CB,Occitanie
CMD-Q1-00924,CLI0334,PRD0037,8,48.24,385.92,2024-01-16,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-00925,CLI0356,PRD0080,1,131.51,131.51,2024-01-06,annulée,CB,Auvergne-RA
CMD-Q1-00926,CLI0295,PRD0129,2,124.46,248.92,2024-03-27,livrée,CB,Île-de-France
CMD-Q1-00927,CLI0423,PRD0130,8,186.38,1491.04,2024-02-20,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-00928,CLI0074,PRD0076,8,211.08,1688.64,2024-01-14,livrée,CB,Île-de-France
CMD-Q1-00929,CLI0302,PRD0088,8,793.25,6346.0,2024-03-21,annulée,CB,Occitanie
CMD-Q1-00930,CLI0418,PRD0023,9,163.48,1471.32,2024-03-07,annulée,PayPal,Occitanie
CMD-Q1-00931,CLI0366,PRD0102,2,23.26,46.52,2024-03-22,annulée,CB,Occitanie
CMD-Q1-00932,CLI0137,PRD0051,8,10.76,86.08,2024-01-30,livrée,Chèque,PACA
CMD-Q1-00933,CLI0182,PRD0126,1,82.76,82.76,2024-02-21,livrée,PayPal,PACA
CMD-Q1-00934,CLI0494,PRD0028,7,59.7,417.9,2024-03-29,en_cours,CB,Île-de-France
CMD-Q1-00935,CLI0289,PRD0002,3,135.96,407.88,2024-03-16,en_cours,CB,PACA
CMD-Q1-00936,CLI0299,PRD0021,4,78.18,312.72,2024-03-13,livrée,CB,Île-de-France
CMD-Q1-00937,CLI0480,PRD0037,7,48.24,337.68,2024-02-14,livrée,Virement,PACA
CMD-Q1-00938,CLI0348,PRD0068,3,12.48,37.44,2024-02-29,en_cours,Virement,Île-de-France
CMD-Q1-00939,CLI0002,PRD0098,1,37.93,37.93,2024-02-22,en_cours,CB,Occitanie
CMD-Q1-00940,CLI0052,PRD0112,1,79.76,79.76,2024-01-07,livrée,Virement,Occitanie
CMD-Q1-00941,CLI0456,PRD0041,2,48.15,96.3,2024-01-22,livrée,Virement,Occitanie
CMD-Q1-00942,CLI0071,PRD0049,2,65.78,131.56,2024-01-30,livrée,CB,Île-de-France
CMD-Q1-00943,CLI0120,PRD0097,8,149.62,1196.96,2024-01-25,livrée,CB,Île-de-France
CMD-Q1-00944,CLI0013,PRD0078,9,217.49,1957.41,2024-02-25,livrée,Virement,PACA
CMD-Q1-00945,CLI0001,PRD0100,6,62.84,377.04,2024-02-12,livrée,CB,Auvergne-RA
CMD-Q1-00946,CLI0285,PRD0114,7,61.01,427.07,2024-01-23,livrée,CB,Occitanie
CMD-Q1-00947,CLI0471,PRD0008,7,308.27,2157.89,2024-03-18,livrée,CB,Auvergne-RA
CMD-Q1-00948,CLI0054,PRD0146,2,30.77,61.54,2024-01-21,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-00949,CLI0069,PRD0126,1,82.76,82.76,2024-02-27,livrée,CB,Île-de-France
CMD-Q1-00950,CLI0434,PRD0078,6,217.49,1304.94,2024-01-12,en_cours,Chèque,Nouvelle-Aquitaine
CMD-Q1-00951,CLI0145,PRD0111,4,237.06,948.24,2024-01-08,livrée,CB,Auvergne-RA
CMD-Q1-00952,CLI0158,PRD0063,6,86.81,520.86,2024-03-15,livrée,Chèque,Île-de-France
CMD-Q1-00953,CLI0001,PRD0046,1,69.9,69.9,2024-02-07,retournée,CB,Auvergne-RA
CMD-Q1-00954,CLI0427,PRD0062,4,51.87,207.48,2024-03-27,livrée,CB,PACA
CMD-Q1-00955,CLI0353,PRD0120,4,107.93,431.72,2024-01-24,livrée,Virement,Île-de-France
CMD-Q1-00956,CLI0222,PRD0042,8,126.36,1010.88,2024-03-08,livrée,CB,Île-de-France
CMD-Q1-00957,CLI0487,PRD0152,1,499.98,499.98,2024-02-02,,PayPal,PACA
CMD-Q1-00958,CLI0427,PRD0148,7,70.91,496.37,2024-01-06,annulée,Virement,Occitanie
CMD-Q1-00959,CLI0442,PRD0001,2,57.96,115.92,2024-01-01,livrée,CB,Occitanie
CMD-Q1-00960,CLI0087,PRD0028,1,59.7,59.7,2024-02-22,livrée,CB,Auvergne-RA
CMD-Q1-00961,CLI0350,PRD0112,8,79.76,638.08,2024-03-24,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-00962,CLI0088,PRD0061,5,75.83,379.15,2024-01-15,annulée,PayPal,Occitanie
CMD-Q1-00963,CLI0450,PRD0029,3,149.76,449.28,2024-03-04,livrée,CB,PACA
CMD-Q1-00964,CLI0265,PRD0117,5,69.72,348.6,2024-03-25,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-00965,CLI0136,PRD0097,1,149.62,149.62,2024-02-15,annulée,CB,Auvergne-RA
CMD-Q1-00966,CLI0473,PRD0078,1,217.49,217.49,2024-02-17,livrée,PayPal,Occitanie
CMD-Q1-00967,CLI0431,PRD0041,3,48.15,144.45,2024-01-14,livrée,Virement,Occitanie
CMD-Q1-00968,CLI0205,PRD0147,3,56.16,168.48,2024-03-08,annulée,CB,PACA
CMD-Q1-00969,CLI0224,PRD0036,5,211.79,1058.95,2024-03-28,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-00970,CLI0277,PRD0127,3,63.31,189.93,2024-01-30,livrée,Chèque,Île-de-France
CMD-Q1-00971,CLI0491,PRD0103,4,57.7,230.8,2024-01-31,livrée,CB,Île-de-France
CMD-Q1-00972,CLI0142,PRD0053,1,79.12,79.12,2024-03-04,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-00973,CLI0078,PRD0120,4,107.93,431.72,2024-03-26,livrée,CB,PACA
CMD-Q1-00974,CLI0367,PRD0070,9,28.37,255.33,2024-01-16,livrée,PayPal,Auvergne-RA
CMD-Q1-00975,CLI0495,PRD0107,1,101.48,101.48,2024-02-21,livrée,CB,Occitanie
CMD-Q1-00976,CLI0047,PRD0100,3,62.84,188.52,2024-01-05,en_cours,CB,Auvergne-RA
CMD-Q1-00977,CLI0483,PRD0020,6,304.72,1828.32,2024-03-26,livrée,Virement,Île-de-France
CMD-Q1-00978,CLI0477,PRD0095,2,106.83,213.66,2024-02-12,livrée,CB,Occitanie
CMD-Q1-00979,CLI0065,PRD0004,6,42.82,256.92,2024-02-20,en_cours,CB,Nouvelle-Aquitaine
CMD-Q1-00980,CLI0449,PRD0041,9,48.15,433.35,2024-03-09,livrée,CB,Occitanie
CMD-Q1-00981,CLI0113,PRD0132,1,66.14,66.14,2024-03-08,livrée,CB,PACA
CMD-Q1-00982,CLI0102,PRD0135,6,112.71,676.26,2024-01-12,retournée,CB,Auvergne-RA
CMD-Q1-00983,CLI0364,PRD0093,9,62.68,,2024-02-24,en_cours,CB,Nouvelle-Aquitaine
CMD-Q1-00984,CLI0038,PRD0042,2,126.36,252.72,2024-01-13,livrée,Virement,Île-de-France
CMD-Q1-00985,CLI0270,PRD0003,1,83.45,83.45,2024-03-21,annulée,CB,PACA
CMD-Q1-00986,CLI0403,PRD0138,9,67.74,609.66,2024-03-07,livrée,Virement,Île-de-France
CMD-Q1-00987,CLI0176,PRD0104,6,81.27,487.62,2024-01-21,livrée,Chèque,Occitanie
CMD-Q1-00988,CLI0155,PRD0150,3,81.48,244.44,2024-02-24,livrée,CB,Auvergne-RA
CMD-Q1-00989,CLI0385,PRD0135,6,112.71,676.26,2024-03-14,annulée,CB,PACA
CMD-Q1-00990,CLI0030,PRD0050,1,27.92,27.92,2024-03-17,livrée,Virement,PACA
CMD-Q1-00991,CLI0393,PRD0077,7,151.78,1062.46,2024-01-21,livrée,CB,PACA
CMD-Q1-00992,CLI0127,PRD0048,4,164.13,656.52,2024-02-10,livrée,PayPal,PACA
CMD-Q1-00993,CLI0457,PRD0018,6,121.33,727.98,2024-03-12,livrée,Virement,Nouvelle-Aquitaine
CMD-Q1-00994,CLI0242,PRD0095,7,106.83,747.81,2024-03-05,en_cours,Chèque,Nouvelle-Aquitaine
CMD-Q1-00995,CLI0476,PRD0092,6,159.37,956.22,2024-02-28,livrée,CB,Île-de-France
CMD-Q1-00996,CLI0072,PRD0063,2,86.81,173.62,2024-01-03,livrée,CB,Île-de-France
CMD-Q1-00997,CLI0438,PRD0057,1,85.5,85.5,2024-01-19,livrée,Chèque,Île-de-France
CMD-Q1-00998,CLI0153,PRD0055,9,45.75,411.75,2024/01/09,livrée,Virement,Nouvelle-Aquitaine
CMD-Q1-00999,CLI0338,PRD0053,3,79.12,237.36,2024-01-17,livrée,Virement,PACA
CMD-Q1-01000,CLI0389,PRD0036,6,211.79,1270.74,2024-03-04,annulée,PayPal,Auvergne-RA
CMD-Q1-01001,CLI0256,PRD0022,9,235.27,2117.43,2024-03-03,livrée,Chèque,Occitanie
CMD-Q1-01002,CLI0044,PRD0135,7,112.71,788.97,2024-03-17,livrée,CB,Occitanie
CMD-Q1-01003,CLI0111,PRD0151,6,221.15,1326.9,2024-02-06,livrée,Virement,Île-de-France
CMD-Q1-01004,CLI0333,PRD0089,1,93.09,93.09,2024-02-23,retournée,CB,Auvergne-RA
CMD-Q1-01005,CLI0019,PRD0130,9,186.38,1677.42,2024-03-20,livrée,CB,Auvergne-RA
CMD-Q1-01006,CLI0456,PRD0056,2,46.62,93.24,2024-02-25,livrée,Virement,PACA
CMD-Q1-01007,CLI0005,PRD0091,1,75.28,75.28,2024-03-11,retournée,CB,Auvergne-RA
CMD-Q1-01008,CLI0358,PRD0092,3,159.37,478.11,2024-02-25,livrée,Chèque,Occitanie
CMD-Q1-01009,CLI0448,PRD0023,1,163.48,163.48,2024-01-28,livrée,Chèque,Auvergne-RA
CMD-Q1-01010,CLI0321,PRD0099,9,182.41,1641.69,2024-01-05,en_cours,Chèque,PACA
CMD-Q1-01011,CLI0278,PRD0003,1,83.45,83.45,2024-03-12,en_cours,CB,Nouvelle-Aquitaine
CMD-Q1-01012,CLI0446,PRD0054,0,124.37,1119.33,2024-03-21,livrée,CB,PACA
CMD-Q1-01013,CLI0160,PRD0070,6,28.37,170.22,2024-02-08,en_cours,PayPal,Île-de-France
CMD-Q1-01014,CLI0027,PRD0018,8,121.33,970.64,2024-02-23,livrée,CB,PACA
CMD-Q1-01015,CLI0342,PRD0019,6,62.97,377.82,2024-02-12,livrée,CB,Île-de-France
CMD-Q1-01016,CLI0010,PRD0043,4,100.34,401.36,2024-01-30,livrée,Chèque,PACA
CMD-Q1-01017,CLI0311,PRD0008,2,308.27,616.54,2024-01-10,livrée,CB,Occitanie
CMD-Q1-01018,CLI0270,PRD0015,8,80.47,643.76,2024-01-31,en_cours,Virement,Nouvelle-Aquitaine
CMD-Q1-01019,CLI0451,PRD0105,3,408.15,1224.45,2024-02-05,livrée,CB,PACA
CMD-Q1-01020,CLI0398,PRD0007,6,290.01,1740.06,2024-01-11,livrée,Virement,Nouvelle-Aquitaine
CMD-Q1-01021,CLI0356,PRD0122,3,108.11,324.33,2024-02-17,livrée,PayPal,Occitanie
CMD-Q1-01022,CLI0154,PRD0080,7,131.51,920.57,2024-03-21,annulée,CB,Île-de-France
CMD-Q1-01023,CLI0357,PRD0049,3,65.78,197.34,2024-01-20,livrée,CB,PACA
CMD-Q1-01024,CLI0301,PRD0018,5,121.33,606.65,2024-03-20,en_cours,CB,Auvergne-RA
CMD-Q1-01025,CLI0261,PRD0087,6,72.84,437.04,2024-02-05,livrée,CB,Occitanie
CMD-Q1-01026,CLI0087,PRD0125,1,31.95,31.95,2024-03-17,en_cours,CB,Occitanie
CMD-Q1-01027,CLI0380,PRD0049,1,65.78,65.78,2024-02-27,livrée,CB,Auvergne-RA
CMD-Q1-01028,CLI0458,PRD0041,3,48.15,144.45,2024-02-20,retournée,CB,Île-de-France
CMD-Q1-01029,CLI0206,PRD0126,6,82.76,496.56,2024-01-12,livrée,Chèque,Nouvelle-Aquitaine
CMD-Q1-01030,CLI0380,PRD0103,1,57.7,57.7,2024-03-05,livrée,Virement,Île-de-France
CMD-Q1-01031,CLI0239,PRD0142,8,137.33,1098.64,2024-01-05,livrée,CB,Auvergne-RA
CMD-Q1-01032,CLI0468,PRD0146,8,30.77,246.16,2024-02-27,livrée,CB,Auvergne-RA
CMD-Q1-01033,CLI0262,PRD0131,6,95.19,571.14,2024-02-14,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-01034,CLI0096,PRD0109,5,18.3,91.5,2024-01-25,annulée,CB,PACA
CMD-Q1-01035,CLI0181,PRD0105,2,408.15,816.3,2024-03-24,livrée,Virement,Nouvelle-Aquitaine
CMD-Q1-01036,CLI0245,PRD0110,2,126.57,253.14,2024-03-17,livrée,CB,Île-de-France
CMD-Q1-01037,CLI0298,PRD0130,9,186.38,1677.42,2024-02-03,livrée,Virement,Occitanie
CMD-Q1-01038,CLI0023,PRD0108,6,100.76,604.56,2024-02-11,annulée,CB,Nouvelle-Aquitaine
CMD-Q1-01039,CLI0406,PRD0007,6,290.01,1740.06,2024-03-25,en_cours,CB,PACA
CMD-Q1-01040,CLI0249,PRD0067,1,126.77,126.77,2024-03-11,annulée,CB,Nouvelle-Aquitaine
CMD-Q1-01041,CLI0225,PRD0094,6,167.61,1005.66,2024-03-23,livrée,CB,Occitanie
CMD-Q1-01042,CLI0032,PRD0066,6,181.07,1086.42,2024-02-27,livrée,CB,PACA
CMD-Q1-01043,CLI0088,PRD0112,7,79.76,558.32,2024-02-17,livrée,CB,Auvergne-RA
CMD-Q1-01044,CLI0136,PRD0103,9,57.7,519.3,2024-01-15,annulée,CB,Nouvelle-Aquitaine
CMD-Q1-01045,CLI0316,PRD0125,1,31.95,31.95,2024-01-25,retournée,CB,Nouvelle-Aquitaine
CMD-Q1-01046,CLI0198,PRD0098,3,37.93,113.79,2024-01-31,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-01047,CLI0409,PRD0038,8,45.83,366.64,2024-01-21,livrée,CB,Auvergne-RA
CMD-Q1-01048,CLI0466,PRD0053,6,79.12,474.72,2024-02-01,retournée,Chèque,PACA
CMD-Q1-01049,CLI0093,PRD0044,7,146.42,1024.94,2024-03-19,livrée,CB,Île-de-France
CMD-Q1-01050,CLI0419,PRD0055,4,45.75,183.0,2024-02-05,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-01051,CLI0227,PRD0070,1,28.37,28.37,2024-02-21,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-01052,CLI0472,PRD0074,7,101.69,711.83,2024-01-14,retournée,CB,Occitanie
CMD-Q1-01053,CLI0402,PRD0105,6,408.15,2448.9,2024-01-19,livrée,PayPal,Nouvelle-Aquitaine
CMD-Q1-01054,CLI0044,PRD0096,4,33.23,132.92,2024-01-15,livrée,Chèque,PACA
CMD-Q1-01055,CLI0186,PRD0102,1,23.26,23.26,2024-01-13,retournée,CB,Nouvelle-Aquitaine
CMD-Q1-01056,CLI0037,PRD0052,9,118.68,1068.12,2024-01-03,livrée,CB,Île-de-France
CMD-Q1-01057,CLI0492,PRD0001,3,57.96,173.88,2024-03-15,livrée,Virement,Occitanie
CMD-Q1-01058,CLI0500,PRD0035,3,17.54,52.62,2024-02-10,retournée,CB,PACA
CMD-Q1-01059,CLI0213,PRD0005,7,95.95,671.65,2024-03-10,livrée,CB,Occitanie
CMD-Q1-01060,CLI0497,PRD0004,7,42.82,299.74,2024-02-07,livrée,Virement,Nouvelle-Aquitaine
CMD-Q1-01061,CLI0005,PRD0097,9,149.62,1346.58,2024-02-06,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-01062,CLI0401,PRD0082,1,36.44,36.44,2024-03-08,retournée,Virement,PACA
CMD-Q1-01063,CLI0030,PRD0035,6,17.54,105.24,2024-03-04,livrée,Virement,Auvergne-RA
CMD-Q1-01064,CLI0203,PRD0133,8,55.03,440.24,2024-01-11,livrée,Virement,Nouvelle-Aquitaine
CMD-Q1-01065,CLI0201,PRD0075,4,71.64,286.56,2024-03-10,livrée,CB,Occitanie
CMD-Q1-01066,CLI0125,PRD0114,9,61.01,549.09,2024-01-20,livrée,CB,Occitanie
CMD-Q1-01067,CLI0368,PRD0113,3,82.62,247.86,2024-03-02,livrée,CB,Auvergne-RA
CMD-Q1-01068,CLI0194,PRD0136,9,54.7,492.3,2024-01-23,en_cours,CB,Occitanie
CMD-Q1-01069,CLI0432,PRD0068,6,12.48,74.88,2024-03-06,livrée,CB,PACA
CMD-Q1-01070,CLI0381,PRD0116,4,52.36,209.44,2024-03-14,livrée,CB,Occitanie
CMD-Q1-01071,CLI0455,PRD0102,6,23.26,,2024-02-29,livrée,Chèque,Auvergne-RA
CMD-Q1-01072,CLI0328,PRD0084,5,410.52,2052.6,2024-02-20,livrée,CB,Auvergne-RA
CMD-Q1-01073,CLI0325,PRD0142,9,137.33,1235.97,2024-02-28,livrée,Virement,Nouvelle-Aquitaine
CMD-Q1-01074,CLI9959,PRD0006,5,79.23,396.15,2024-01-29,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-01075,CLI0303,PRD0139,8,128.88,1031.04,2024-01-31,livrée,CB,Île-de-France
CMD-Q1-01076,CLI0001,PRD0038,5,45.83,229.15,2024-02-08,livrée,Virement,Île-de-France
CMD-Q1-01077,CLI0219,PRD0097,3,149.62,448.86,2024-02-12,en_cours,CB,Occitanie
CMD-Q1-01078,CLI0086,PRD0060,7,436.88,3058.16,2024-02-06,livrée,CB,Auvergne-RA
CMD-Q1-01079,CLI0230,PRD0075,3,71.64,214.92,2024-01-02,livrée,CB,Occitanie
CMD-Q1-01080,CLI0360,PRD0003,5,83.45,417.25,2024-01-05,livrée,CB,PACA
