commande_id,client_id,produit_id,quantite,prix_unitaire,montant_total,date_commande,statut,moyen_paiement,region_livraison,devise
CMD-Q2-01013,CLI0417,PRD0041,9,48.15,433.35,2024-05-20,livrée,CB,Auvergne-RA,EUR
CMD-Q2-01014,CLI0477,PRD0127,3,63.31,189.93,2024-04-17,livrée,CB,Auvergne-RA,EUR
CMD-Q2-01015,CLI0452,PRD0040,7,71.91,503.37,2024-04-04,livrée,CB,Auvergne-RA,EUR
CMD-Q2-01016,CLI0347,PRD0010,5,81.94,409.7,2024-04-19,en_cours,CB,Île-de-France,EUR
CMD-Q2-01017,CLI0372,PRD0148,4,70.91,283.64,2024-06-17,livrée,CB,Occitanie,EUR
CMD-Q2-01018,CLI0301,PRD0012,4,295.77,1183.08,2024-06-05,annulée,CB,Auvergne-RA,EUR
CMD-Q2-01019,CLI0156,PRD0045,7,55.24,386.68,2024-05-29,livrée,PayPal,Île-de-France,EUR
CMD-Q2-01020,CLI0306,PRD0134,4,487.38,1949.52,2024-06-21,en_cours,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01021,CLI0246,PRD0028,7,59.7,417.9,2024-06-01,livrée,CB,Occitanie,EUR
CMD-Q2-01022,CLI0413,PRD0104,3,81.27,243.81,2024-04-22,livrée,CB,Île-de-France,EUR
CMD-Q2-01023,CLI0181,PRD0072,9,121.78,1096.02,2024-05-03,livrée,Virement,Nouvelle-Aquitaine,EUR
CMD-Q2-01024,CLI0149,PRD0065,9,352.58,3173.22,2024-05-25,livrée,CB,PACA,EUR
CMD-Q2-01025,CLI0096,PRD0087,1,72.84,72.84,2024/05/06,livrée,CB,Île-de-France,EUR
CMD-Q2-01026,CLI0299,PRD0059,3,-117.97,353.91,2024-05-13,livrée,Virement,Occitanie,EUR
CMD-Q2-01027,CLI0244,PRD0090,7,80.66,564.62,2024-06-25,livrée,Virement,Nouvelle-Aquitaine,EUR
CMD-Q2-01028,CLI0280,PRD0037,8,48.24,385.92,2024-06-07,annulée,PayPal,PACA,EUR
CMD-Q2-01029,CLI0101,PRD0106,3,52.42,157.26,2024-06-09,livrée,Chèque,PACA,EUR
CMD-Q2-01030,CLI0105,PRD0147,1,56.16,56.16,2024-05-05,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01031,CLI0382,PRD0047,5,68.36,341.8,2024-06-04,livrée,CB,PACA,EUR
CMD-Q2-01032,CLI0308,PRD0099,3,182.41,547.23,2024-04-30,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01033,CLI0492,PRD0090,3,80.66,241.98,2024-04-20,livrée,Virement,Nouvelle-Aquitaine,EUR
CMD-Q2-01034,CLI0471,PRD0077,7,151.78,1062.46,2024-05-31,livrée,CB,Île-de-France,EUR
CMD-Q2-01035,CLI0422,PRD0067,3,126.77,380.31,2024-06-25,livrée,PayPal,Auvergne-RA,EUR
CMD-Q2-01036,CLI0428,PRD0049,3,65.78,197.34,2024-05-28,en_cours,CB,Auvergne-RA,EUR
CMD-Q2-01037,CLI0353,PRD0054,9,124.37,1119.33,2024-04-17,livrée,Virement,Île-de-France,EUR
CMD-Q2-01038,CLI0500,PRD0035,4,17.54,70.16,2024-05-30,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01039,CLI0390,PRD0114,7,61.01,427.07,2024-05-28,retournée,Chèque,Île-de-France,EUR
CMD-Q2-01040,CLI0061,PRD0105,1,408.15,408.15,2024-04-10,annulée,PayPal,Auvergne-RA,EUR
CMD-Q2-01041,CLI0427,PRD0130,1,186.38,186.38,2024-06-27,,Virement,Auvergne-RA,EUR
CMD-Q2-01042,CLI0260,PRD0151,1,221.15,221.15,2024-04-07,livrée,CB,Auvergne-RA,EUR
CMD-Q2-01043,CLI0315,PRD0121,1,34.92,34.92,2024-05-20,en_cours,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01044,CLI0461,PRD0017,4,222.33,889.32,2024-05-22,livrée,CB,Auvergne-RA,EUR
CMD-Q2-01045,CLI0104,PRD0121,8,34.92,279.36,2024-04-05,retournée,Virement,Auvergne-RA,EUR
CMD-Q2-01046,CLI0100,PRD0076,9,211.08,1899.72,2024-05-02,livrée,Virement,Nouvelle-Aquitaine,EUR
CMD-Q2-01047,CLI0273,PRD0022,5,235.27,1176.35,2024-04-03,annulée,PayPal,Occitanie,EUR
CMD-Q2-01048,CLI0286,PRD0098,8,37.93,303.44,2024-06-13,livrée,Virement,PACA,EUR
CMD-Q2-01049,CLI0229,PRD0062,6,51.87,311.22,2024-06-07,livrée,PayPal,Île-de-France,EUR
CMD-Q2-01050,CLI0400,PRD0137,8,54.72,437.76,2024-04-13,en_cours,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01051,CLI0303,PRD0023,1,163.48,,2024-05-14,en_cours,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01052,CLI0253,PRD0064,2,107.08,214.16,2024-04-09,livrée,Virement,Île-de-France,EUR
CMD-Q2-01053,CLI0382,PRD0038,6,45.83,274.98,2024-05-19,livrée,CB,PACA,EUR
CMD-Q2-01054,CLI0312,PRD0083,5,173.76,868.8,2024-04-02,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01055,CLI0188,PRD0127,6,63.31,379.86,2024-06-09,livrée,Virement,Occitanie,EUR
CMD-Q2-01056,CLI0404,PRD0118,7,76.42,534.94,2024-06-08,livrée,CB,Île-de-France,EUR
CMD-Q2-01057,CLI0098,PRD0072,8,121.78,974.24,2024-06-25,livrée,CB,Occitanie,EUR
CMD-Q2-01058,CLI0264,PRD0142,9,137.33,1235.97,2024-06-28,livrée,Virement,PACA,EUR
CMD-Q2-01059,CLI0428,PRD0134,2,487.38,974.76,2024-04-05,livrée,Virement,Nouvelle-Aquitaine,EUR
CMD-Q2-01060,CLI0175,PRD0001,9,57.96,521.64,2024-05-07,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01061,CLI0120,PRD0004,4,42.82,171.28,2024-06-17,en_cours,CB,Île-de-France,EUR
CMD-Q2-01062,CLI0420,PRD0001,5,57.96,289.8,2024-06-22,en_cours,PayPal,PACA,EUR
CMD-Q2-01063,CLI0083,PRD0083,3,173.76,521.28,2024-05-09,annulée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01064,CLI0005,PRD0150,7,81.48,570.36,2024-05-04,livrée,CB,Auvergne-RA,EUR
CMD-Q2-01065,CLI0455,PRD0064,1,107.08,107.08,2024-04-16,en_cours,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01066,CLI0171,PRD0075,4,71.64,286.56,2024-06-13,livrée,CB,Auvergne-RA,EUR
CMD-Q2-01067,CLI9919,PRD0042,2,126.36,252.72,2024-06-02,livrée,PayPal,Île-de-France,EUR
CMD-Q2-01068,CLI0402,PRD0070,8,28.37,226.96,2024-06-11,en_cours,CB,Île-de-France,EUR
CMD-Q2-01069,CLI0014,PRD0078,1,217.49,217.49,2024-04-24,livrée,Virement,Île-de-France,EUR
CMD-Q2-01070,CLI0422,PRD0010,5,81.94,409.7,2024-04-03,annulée,CB,PACA,EUR
CMD-Q2-01071,CLI0003,PRD0044,5,146.42,732.1,2024-05-17,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01072,CLI0420,PRD0055,1,45.75,45.75,2024-04-30,retournée,Virement,Île-de-France,EUR
CMD-Q2-01073,CLI0268,PRD0083,2,173.76,347.52,2024-04-04,livrée,Chèque,Auvergne-RA,EUR
CMD-Q2-01074,CLI0494,PRD0098,1,37.93,37.93,2024-04-09,retournée,CB,Occitanie,EUR
CMD-Q2-01075,CLI0250,PRD0146,5,30.77,153.85,2024-06-23,livrée,CB,PACA,EUR
CMD-Q2-01076,CLI0262,PRD0032,4,109.17,436.68,2024-04-16,livrée,CB,Auvergne-RA,EUR
CMD-Q2-01077,CLI0018,PRD0042,9,126.36,1137.24,2024-05-16,annulée,PayPal,Occitanie,EUR
CMD-Q2-01078,CLI0299,PRD0073,5,200.41,1002.05,2024-05-06,livrée,Chèque,Nouvelle-Aquitaine,EUR
CMD-Q2-01079,CLI0236,PRD0049,9,65.78,592.02,2024-04-17,livrée,Chèque,Nouvelle-Aquitaine,EUR
CMD-Q2-01080,CLI0252,PRD0106,5,52.42,262.1,2024-06-11,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01081,CLI0263,PRD0129,2,124.46,248.92,2024-04-24,retournée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01082,CLI0264,PRD0002,5,135.96,679.8,2024-04-17,annulée,CB,Occitanie,EUR
CMD-Q2-01083,CLI0114,PRD0002,4,135.96,543.84,2024-06-04,livrée,Virement,Nouvelle-Aquitaine,EUR
CMD-Q2-01084,CLI0189,PRD0060,7,436.88,,2024-06-19,en_cours,Chèque,PACA,EUR
CMD-Q2-01085,CLI0089,PRD0096,2,33.23,66.46,2024-05-29,en_cours,Virement,PACA,EUR
CMD-Q2-01086,CLI0218,PRD0096,4,33.23,132.92,2024-04-04,livrée,CB,Auvergne-RA,EUR
CMD-Q2-01087,CLI0477,PRD0094,2,167.61,335.22,2024-05-21,livrée,CB,Occitanie,EUR
CMD-Q2-01088,CLI0463,PRD0031,5,152.91,764.55,2024-05-08,livrée,CB,PACA,EUR
CMD-Q2-01089,CLI0177,PRD0094,6,167.61,1005.66,2024-04-28,livrée,Chèque,Île-de-France,EUR
CMD-Q2-01090,CLI0403,PRD0117,2,69.72,139.44,2024-04-29,livrée,PayPal,Occitanie,EUR
CMD-Q2-01091,CLI0020,PRD0025,6,111.14,666.84,2024-06-10,en_cours,CB,Île-de-France,EUR
CMD-Q2-01092,CLI0097,PRD0036,5,211.79,1058.95,2024-06-24,retournée,CB,Occitanie,EUR
CMD-Q2-01093,CLI0491,PRD0037,6,48.24,289.44,2024-06-29,livrée,CB,Occitanie,EUR
CMD-Q2-01094,CLI0267,PRD0125,6,31.95,191.7,2024-05-30,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01095,CLI0207,PRD0031,6,152.91,917.46,2024-04-28,livrée,CB,Île-de-France,EUR
CMD-Q2-01096,CLI0139,PRD0005,9,95.95,863.55,2024-04-02,retournée,Virement,PACA,EUR
CMD-Q2-01097,CLI0091,PRD0037,4,48.24,192.96,2024-06-10,en_cours,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01098,CLI0123,PRD0014,9,415.81,3742.29,2024-06-06,en_cours,CB,Île-de-France,EUR
CMD-Q2-01099,CLI0462,PRD0021,2,78.18,156.36,2024-06-11,en_cours,Virement,Auvergne-RA,EUR
CMD-Q2-01100,CLI0495,PRD0064,2,107.08,214.16,2024-04-25,annulée,CB,Occitanie,EUR
CMD-Q2-01101,CLI0146,PRD0002,8,135.96,1087.68,2024-05-06,livrée,PayPal,PACA,EUR
CMD-Q2-01102,CLI0093,PRD0028,7,59.7,417.9,2024-05-21,livrée,Virement,Auvergne-RA,EUR
CMD-Q2-01103,CLI0094,PRD0102,8,23.26,186.08,2024-05-26,,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01104,CLI0495,PRD0138,4,67.74,270.96,2024-04-17,en_cours,CB,Île-de-France,EUR
CMD-Q2-01105,CLI0169,PRD0016,6,87.66,525.96,2024-06-06,livrée,Chèque,Nouvelle-Aquitaine,EUR
CMD-Q2-01106,CLI0362,PRD0095,2,106.83,213.66,2024-04-07,annulée,CB,Occitanie,EUR
CMD-Q2-01107,CLI0278,PRD0044,5,146.42,732.1,2024-04-11,livrée,CB,Auvergne-RA,EUR
CMD-Q2-01108,CLI0111,PRD0018,1,121.33,121.33,2024-06-20,livrée,PayPal,Nouvelle-Aquitaine,EUR
CMD-Q2-01109,CLI0007,PRD0070,4,28.37,113.48,2024-04-01,livrée,Virement,PACA,EUR
CMD-Q2-01110,CLI0028,PRD0143,5,104.0,520.0,2024-06-23,livrée,Chèque,Île-de-France,EUR
CMD-Q2-01111,CLI0114,PRD0116,6,52.36,314.16,2024-06-06,livrée,CB,PACA,EUR
CMD-Q2-01112,CLI0389,PRD0055,3,45.75,137.25,2024-05-11,en_cours,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01113,CLI0329,PRD0134,4,487.38,1949.52,2024-05-20,livrée,Virement,Nouvelle-Aquitaine,EUR
CMD-Q2-01114,CLI0100,PRD0087,4,72.84,,2024-05-28,en_cours,Virement,Auvergne-RA,EUR
CMD-Q2-01115,CLI0489,PRD0054,6,124.37,746.22,2024-05-28,retournée,Virement,PACA,EUR
CMD-Q2-01116,CLI0285,PRD0034,2,36.63,73.26,2024-04-26,livrée,CB,Occitanie,EUR
CMD-Q2-01117,CLI0198,PRD0129,2,124.46,248.92,2024-05-24,livrée,Chèque,Nouvelle-Aquitaine,EUR
CMD-Q2-01118,CLI0381,PRD0090,5,80.66,403.3,2024-05-30,retournée,CB,Auvergne-RA,EUR
CMD-Q2-01119,CLI0252,PRD0079,6,400.46,2402.76,2024-06-10,en_cours,Chèque,Auvergne-RA,EUR
CMD-Q2-01120,CLI0391,PRD0135,4,112.71,450.84,2024-06-04,en_cours,CB,Auvergne-RA,EUR
CMD-Q2-01121,CLI0227,PRD0078,1,217.49,217.49,2024-06-03,livrée,PayPal,Auvergne-RA,EUR
CMD-Q2-01122,CLI0207,PRD0083,6,173.76,1042.56,2024-05-09,livrée,CB,Auvergne-RA,EUR
CMD-Q2-01123,CLI0440,PRD0103,1,57.7,57.7,2024-05-17,livrée,Chèque,Île-de-France,EUR
CMD-Q2-01124,CLI0036,PRD0090,5,80.66,403.3,2024-05-18,livrée,CB,Île-de-France,EUR
CMD-Q2-01125,CLI0288,PRD0082,2,36.44,72.88,2024-04-23,livrée,Chèque,Île-de-France,EUR
CMD-Q2-01126,CLI0492,PRD0087,4,72.84,291.36,2024-04-16,en_cours,PayPal,PACA,EUR
CMD-Q2-01127,CLI0236,PRD0121,4,34.92,139.68,2024-04-23,retournée,CB,Île-de-France,EUR
CMD-Q2-01128,CLI0317,PRD0141,4,326.57,1306.28,2024-05-21,livrée,PayPal,Île-de-France,EUR
CMD-Q2-01129,CLI0275,PRD0039,3,29.83,89.49,2024-06-15,livrée,CB,Île-de-France,EUR
CMD-Q2-01130,CLI0416,PRD0001,9,57.96,521.64,2024-06-03,en_cours,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01131,CLI0198,PRD0046,6,69.9,419.4,2024-06-28,livrée,Virement,Nouvelle-Aquitaine,EUR
CMD-Q2-01132,CLI0297,PRD0037,9,48.24,434.16,2024-04-06,livrée,Chèque,PACA,EUR
CMD-Q2-01133,CLI0088,PRD0130,2,186.38,372.76,2024-05-25,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01134,CLI0249,PRD0076,2,211.08,422.16,2024-06-13,livrée,CB,Auvergne-RA,EUR
CMD-Q2-01135,CLI0399,PRD0118,7,76.42,534.94,2024-05-01,livrée,CB,PACA,EUR
CMD-Q2-01136,CLI0026,PRD0063,3,86.81,260.43,2024-06-26,livrée,CB,Auvergne-RA,EUR
CMD-Q2-01137,CLI0160,PRD0045,5,55.24,276.2,2024-04-30,annulée,CB,Île-de-France,EUR
CMD-Q2-01138,CLI0271,PRD0039,4,29.83,119.32,2024-05-03,livrée,CB,Auvergne-RA,EUR
CMD-Q2-01139,CLI0181,PRD0151,1,221.15,221.15,2024-04-13,livrée,Virement,Île-de-France,EUR
CMD-Q2-01140,CLI0198,PRD0111,3,237.06,711.18,2024-05-12,livrée,Chèque,Auvergne-RA,EUR
CMD-Q2-01141,CLI0200,PRD0110,8,126.57,1012.56,2024-05-15,livrée,CB,PACA,EUR
CMD-Q2-01142,CLI0023,PRD0039,6,29.83,178.98,2024-04-01,annulée,PayPal,Occitanie,EUR
CMD-Q2-01143,CLI0126,PRD0113,6,82.62,495.72,2024-04-10,livrée,Virement,Île-de-France,EUR
CMD-Q2-01144,CLI0153,PRD0059,1,117.97,117.97,2024-04-09,retournée,CB,Auvergne-RA,EUR
CMD-Q2-01145,CLI0456,PRD0083,8,173.76,1390.08,2024-05-05,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01146,CLI0313,PRD0018,5,121.33,606.65,2024-05-08,livrée,Chèque,PACA,EUR
CMD-Q2-01147,CLI0399,PRD0031,2,152.91,305.82,2024-04-15,livrée,CB,PACA,EUR
CMD-Q2-01148,CLI0209,PRD0073,6,200.41,1202.46,2024-06-03,livrée,PayPal,PACA,EUR
CMD-Q2-01149,CLI0172,PRD0032,2,109.17,218.34,2024-04-11,livrée,Virement,Île-de-France,EUR
CMD-Q2-01150,CLI0287,PRD0128,1,99.94,99.94,2024-05-10,livrée,CB,Auvergne-RA,EUR
CMD-Q2-01151,CLI0149,PRD0143,8,104.0,832.0,2024-06-03,en_cours,Virement,Occitanie,EUR
CMD-Q2-01152,CLI0337,PRD0102,2,23.26,46.52,2024-05-08,livrée,Chèque,Nouvelle-Aquitaine,EUR
CMD-Q2-01153,CLI0073,PRD0081,6,49.36,296.16,2024-06-01,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01154,CLI0367,PRD0112,4,79.76,319.04,2024-04-01,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01155,CLI0414,PRD0079,4,400.46,1601.84,2024-05-18,livrée,Virement,PACA,EUR
CMD-Q2-01156,CLI0286,PRD0008,4,308.27,1233.08,2024-04-18,livrée,Virement,Nouvelle-Aquitaine,EUR
CMD-Q2-01157,CLI0104,PRD0137,7,54.72,383.04,2024-04-26,annulée,CB,Île-de-France,EUR
CMD-Q2-01158,CLI0467,PRD0133,1,55.03,55.03,2024/04/18,livrée,CB,Île-de-France,EUR
CMD-Q2-01159,CLI0397,PRD0007,2,290.01,580.02,2024-04-22,annulée,CB,Île-de-France,EUR
CMD-Q2-01160,CLI0163,PRD0129,5,124.46,622.3,2024-04-25,en_cours,Virement,Nouvelle-Aquitaine,EUR
CMD-Q2-01161,CLI0035,PRD0108,4,100.76,403.04,2024-04-07,livrée,Virement,PACA,EUR
CMD-Q2-01162,CLI0423,PRD0002,1,135.96,135.96,2024-04-06,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01163,CLI0291,PRD0105,9,408.15,,2024-04-26,en_cours,Virement,PACA,EUR
CMD-Q2-01164,CLI0198,PRD0040,7,71.91,503.37,2024-04-25,livrée,Virement,Île-de-France,EUR
CMD-Q2-01165,CLI0500,PRD0144,4,212.05,848.2,2024-04-20,annulée,Virement,Île-de-France,EUR
CMD-Q2-01166,CLI0177,PRD0025,3,111.14,333.42,2024-04-23,livrée,Chèque,PACA,EUR
CMD-Q2-01167,CLI0493,PRD0103,1,57.7,57.7,2024-05-30,livrée,Virement,Nouvelle-Aquitaine,EUR
CMD-Q2-01168,CLI0106,PRD0132,8,66.14,529.12,2024-05-01,annulée,Virement,Occitanie,EUR
CMD-Q2-01169,CLI0248,PRD0034,6,36.63,219.78,2024-04-30,livrée,Virement,Nouvelle-Aquitaine,EUR
CMD-Q2-01170,CLI0218,PRD0147,4,56.16,224.64,2024-04-14,livrée,CB,PACA,EUR
CMD-Q2-01171,CLI0402,PRD0098,7,37.93,265.51,2024-05-13,livrée,CB,Île-de-France,EUR
CMD-Q2-01172,CLI0085,PRD0026,4,334.76,1339.04,2024-05-20,livrée,CB,Occitanie,EUR
CMD-Q2-01173,CLI0257,PRD0074,4,101.69,406.76,2024-05-08,retournée,Virement,Île-de-France,EUR
CMD-Q2-01174,CLI0403,PRD0071,8,90.96,727.68,2024-05-20,en_cours,Virement,Occitanie,EUR
CMD-Q2-01175,CLI0340,PRD0119,1,496.56,496.56,2024-04-18,livrée,Chèque,Île-de-France,EUR
CMD-Q2-01176,CLI0263,PRD0123,3,71.91,215.73,2024-05-22,annulée,CB,PACA,EUR
CMD-Q2-01177,CLI0479,PRD0121,6,34.92,209.52,2024-06-28,livrée,Virement,Auvergne-RA,EUR
CMD-Q2-01178,CLI0050,PRD0124,8,55.52,444.16,2024-05-19,livrée,CB,Occitanie,EUR
CMD-Q2-01179,CLI0074,PRD0097,2,149.62,299.24,2024-04-27,annulée,CB,Auvergne-RA,EUR
CMD-Q2-01180,CLI0302,PRD0071,8,90.96,727.68,2024-06-13,livrée,Chèque,PACA,EUR
CMD-Q2-01181,CLI0380,PRD0056,1,46.62,46.62,2024-05-13,livrée,CB,Occitanie,EUR
CMD-Q2-01182,CLI0416,PRD0051,1,10.76,10.76,2024-06-24,annulée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01183,CLI0089,PRD0143,4,104.0,416.0,2024-06-20,livrée,Virement,Nouvelle-Aquitaine,EUR
CMD-Q2-01184,CLI0071,PRD0136,3,54.7,164.1,2024-05-07,livrée,CB,Île-de-France,EUR
CMD-Q2-01185,CLI0282,PRD0043,6,100.34,602.04,2024-05-24,livrée,CB,Île-de-France,EUR
CMD-Q2-01186,CLI0074,PRD0113,6,82.62,495.72,2024-05-31,livrée,CB,Occitanie,EUR
CMD-Q2-01187,CLI0360,PRD0097,5,149.62,748.1,2024-06-03,livrée,CB,Île-de-France,EUR
CMD-Q2-01188,CLI0389,PRD0056,7,46.62,326.34,2024-05-10,livrée,Virement,Nouvelle-Aquitaine,EUR
CMD-Q2-01189,CLI0265,PRD0019,5,62.97,314.85,2024-05-03,livrée,CB,Auvergne-RA,EUR
CMD-Q2-01190,CLI0106,PRD0083,2,173.76,347.52,2024-05-26,livrée,PayPal,Occitanie,EUR
CMD-Q2-01191,CLI0432,PRD0150,9,81.48,733.32,2024-06-15,livrée,PayPal,PACA,EUR
CMD-Q2-01192,CLI0452,PRD0014,9,415.81,,2024-06-05,,CB,Île-de-France,EUR
CMD-Q2-01193,CLI0415,PRD0085,5,181.81,909.05,2024-05-23,livrée,Virement,Auvergne-RA,EUR
CMD-Q2-01194,CLI0304,PRD0093,4,62.68,250.72,2024-05-31,annulée,Virement,PACA,EUR
CMD-Q2-01195,CLI0040,PRD0107,4,101.48,405.92,2024-05-09,livrée,Virement,Auvergne-RA,EUR
CMD-Q2-01196,CLI0066,PRD0079,4,400.46,1601.84,2024-04-12,livrée,CB,Occitanie,EUR
CMD-Q2-01197,CLI0087,PRD0090,3,80.66,241.98,2024-04-18,en_cours,CB,Occitanie,EUR
CMD-Q2-01198,CLI0308,PRD0012,9,295.77,2661.93,2024-05-03,livrée,Chèque,Auvergne-RA,EUR
CMD-Q2-01199,CLI0362,PRD0125,8,31.95,255.6,2024-04-14,annulée,Virement,Nouvelle-Aquitaine,EUR
CMD-Q2-01200,CLI0471,PRD0103,3,57.7,173.1,2024-04-12,livrée,CB,Occitanie,EUR
CMD-Q2-01201,CLI0161,PRD0136,1,54.7,54.7,2024-05-22,livrée,Virement,PACA,EUR
CMD-Q2-01202,CLI0104,PRD0071,5,90.96,454.8,2024-05-26,annulée,CB,Auvergne-RA,EUR
CMD-Q2-01203,CLI0301,PRD0149,6,123.18,739.08,2024-04-05,livrée,Virement,Occitanie,EUR
CMD-Q2-01204,CLI0211,PRD0131,1,95.19,95.19,2024-04-20,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01205,CLI0386,PRD0113,1,82.62,82.62,2024-04-15,livrée,CB,Île-de-France,EUR
CMD-Q2-01206,CLI0136,PRD0141,3,326.57,979.71,2024-05-26,livrée,Virement,PACA,EUR
CMD-Q2-01207,CLI0192,PRD0033,8,291.53,2332.24,2024-04-26,en_cours,Virement,Auvergne-RA,EUR
CMD-Q2-01208,CLI0070,PRD0057,3,85.5,256.5,2024-06-12,livrée,CB,Auvergne-RA,EUR
CMD-Q2-01209,CLI0366,PRD0097,7,149.62,1047.34,2024-06-18,livrée,Virement,Île-de-France,EUR
CMD-Q2-01210,CLI0460,PRD0145,7,54.52,381.64,2024-06-01,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01211,CLI0204,PRD0112,6,79.76,478.56,2024-05-10,retournée,Chèque,Occitanie,EUR
CMD-Q2-01212,CLI0497,PRD0138,4,67.74,270.96,2024-05-22,livrée,Virement,Auvergne-RA,EUR
CMD-Q2-01213,CLI0063,PRD0101,2,52.8,105.6,2024-05-10,livrée,Chèque,Occitanie,EUR
CMD-Q2-01214,CLI0175,PRD0103,1,57.7,57.7,2024-06-22,livrée,CB,Auvergne-RA,EUR
CMD-Q2-01215,CLI0175,PRD0010,5,81.94,409.7,2024-06-26,livrée,CB,PACA,EUR
CMD-Q2-01216,CLI0149,PRD0110,4,126.57,506.28,2024-06-21,annulée,CB,Île-de-France,EUR
CMD-Q2-01217,CLI0023,PRD0099,7,182.41,1276.87,2024-04-06,livrée,CB,Auvergne-RA,EUR
CMD-Q2-01218,CLI0236,PRD0075,2,71.64,143.28,2024-04-08,en_cours,CB,PACA,EUR
CMD-Q2-01219,CLI0287,PRD0102,4,23.26,93.04,2024-05-30,livrée,CB,Occitanie,EUR
CMD-Q2-01220,CLI0092,PRD0057,3,85.5,256.5,2024-05-30,livrée,Chèque,Île-de-France,EUR
CMD-Q2-01221,CLI0265,PRD0121,9,34.92,314.28,2024-06-24,livrée,PayPal,Auvergne-RA,EUR
CMD-Q2-01222,CLI0409,PRD0037,1,48.24,48.24,2024-06-05,livrée,CB,Auvergne-RA,EUR
CMD-Q2-01223,CLI0369,PRD0067,6,126.77,760.62,2024-04-17,livrée,Virement,PACA,EUR
CMD-Q2-01224,CLI0470,PRD0055,2,45.75,91.5,2024-04-26,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01225,CLI0087,PRD0070,3,28.37,85.11,2024-06-10,livrée,PayPal,Auvergne-RA,EUR
CMD-Q2-01226,CLI0008,PRD0030,1,43.58,43.58,2024-05-07,livrée,CB,PACA,EUR
CMD-Q2-01227,CLI0082,PRD0013,6,59.14,354.84,2024-05-12,livrée,CB,Occitanie,EUR
CMD-Q2-01228,CLI0031,PRD0087,7,72.84,509.88,2024-06-20,livrée,Chèque,Île-de-France,EUR
CMD-Q2-01229,CLI0487,PRD0090,4,80.66,322.64,2024-06-20,livrée,CB,PACA,EUR
CMD-Q2-01230,CLI0002,PRD0024,5,20.71,103.55,2024-05-29,en_cours,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01231,CLI0328,PRD0117,4,69.72,278.88,2024-04-27,en_cours,PayPal,Occitanie,EUR
CMD-Q2-01232,CLI0430,PRD0076,1,211.08,211.08,2024-05-31,en_cours,CB,PACA,EUR
CMD-Q2-01233,CLI0388,PRD0029,7,149.76,1048.32,2024-04-04,en_cours,Virement,Occitanie,EUR
CMD-Q2-01234,CLI0413,PRD0041,3,48.15,144.45,2024-06-15,livrée,CB,Île-de-France,EUR
CMD-Q2-01235,CLI0182,PRD0089,7,93.09,651.63,2024-06-23,annulée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01236,CLI0304,PRD0032,4,109.17,436.68,2024-05-19,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01237,CLI9955,PRD0096,5,33.23,166.15,2024-06-02,en_cours,Chèque,Île-de-France,EUR
CMD-Q2-01238,CLI0039,PRD0149,3,123.18,369.54,2024-06-22,en_cours,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01239,CLI0392,PRD0091,5,75.28,376.4,2024-05-03,livrée,CB,Occitanie,EUR
CMD-Q2-01240,CLI0216,PRD0099,6,182.41,1094.46,2024-05-24,annulée,PayPal,PACA,EUR
CMD-Q2-01241,CLI0388,PRD0127,1,63.31,63.31,2024-06-16,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01242,CLI0098,PRD0040,7,71.91,503.37,2024-05-18,livrée,Virement,Auvergne-RA,EUR
CMD-Q2-01243,CLI0092,PRD0144,8,212.05,1696.4,2024-04-30,,CB,Auvergne-RA,EUR
