,id_mutation,date_mutation,nature_mutation,valeur_fonciere,commune,surface_reelle_bati,nombre_pieces_principales,type_local,code_postal,longitude,latitude,code_departement
1205,2023A01205,2023-04-11,Vente,218400.3354484803,Bordeaux,32.57306036216195,7.0,Appartement,33000.0,-0.5574450002748286,44.619025601647294,33
1206,2023A01206,2023-04-11,Vente,423110.6540324187,Strasbourg,78.01238606832824,3.0,Appartement,67000.0,-1.5730761179820267,47.05163789115024,67
1207,2023A01207,2023-04-11,Vente,351107.2476394248,Strasbourg,64.32736958806302,2.0,Maison,67000.0,4.778673066186736,43.8721876409524,67
1208,2023A01208,2023-04-11,Vente,672951.2906457915,Strasbourg,88.34909818586583,2.0,Appartement,67000.0,-1.9671100237467418,42.80032831755859,67
1209,2023A01209,2023-04-11,Adjudication,345352.8833479319,Marseille,70.54845337311914,7.0,Maison,13001.0,-1.4485029216705354,45.14396228404918,13
1210,2023A01210,2023-04-11,Vente,813308.2455280722,Toulouse,37.46638795728618,2.0,,31000.0,-3.184073578508925,44.900462574201555,31
1211,2023A01211,2023-04-11,Vente,371019.78946161474,Lyon,56.715707933712075,1.0,Maison,69001.0,7.728473246774936,48.609279545636085,69
1212,2023A01212,2023-04-12,Vente,507524.6035138395,Strasbourg,58.123292979685566,3.0,Appartement,67000.0,-1.3550005810746777,46.476029960163906,67
1213,2023A01213,2023-04-12,Vente,220994.04444615252,Lyon,34.48142146617938,2.0,Maison,69001.0,8.144923945590259,44.863684669335534,69
1214,2023A01214,2023-04-12,Vente,270647.4491101323,Bordeaux,31.42763222036391,2.0,Appartement,33000.0,-2.2629020997003173,47.31978856217045,33
1215,2023A01215,2023-04-12,Vente,463502.30745504156,Bordeaux,38.84732405084061,3.0,Maison,33000.0,-4.23772150527724,42.92759301643492,33
1216,2023A01216,2023-04-12,Vente,706294.029642248,Montpellier,151.1527898180091,2.0,Maison,34000.0,6.875308890742398,48.128702983433,34
1217,2023A01217,2023-04-12,Vente,415626.4460426034,Bordeaux,44.41725201607086,3.0,Appartement,33000.0,2.8662190983694673,43.596146427544994,33
1218,2023A01218,2023-04-12,Vente,255275.066988123,Nantes,101.13268784653671,1.0,Appartement,44000.0,-0.037093000201565474,44.76135445002384,44
1219,2023A01219,2023-04-12,Vente,613172.1562854288,Bordeaux,43.19262423015781,3.0,Maison,33000.0,2.0194137132045498,,33
1220,2023A01220,2023-04-12,VEFA,72028.18690877358,Montpellier,85.15042597767506,1.0,Maison,34000.0,-1.1887676726756573,46.3994968946211,34
1221,2023A01221,2023-04-12,Vente,114308.85279929018,Strasbourg,85.73368690549374,2.0,Appartement,67000.0,3.561437398576629,50.68778482458355,67
1222,2023A01222,2023-04-12,Vente,403923.39967494085,Marseille,87.90839039256407,4.0,Appartement,13001.0,3.3291506909505912,45.15700140383177,13
1223,2023A01223,2023-04-12,VEFA,270618.4065763352,Marseille,66.28168873292167,2.0,Appartement,13001.0,-3.4815579291959455,44.775632442544264,13
1224,2023A01224,2023-04-13,Vente,385890.2149151774,Toulouse,108.70994599013143,2.0,Appartement,31000.0,7.065738877633674,43.78545747061011,31
1225,2023A01225,2023-04-13,Vente,278910.02380250156,Marseille,65.96847554601538,3.0,Appartement,13001.0,1.3486718462588767,45.7493263207583,13
1226,2023A01226,2023-04-13,Vente,377968.9834093008,Montpellier,128.60746581535136,2.0,Local industriel,34000.0,-2.0215425225557584,43.90196178447862,34
1227,2023A01227,2023-04-13,Vente,164613.94882446458,Nantes,24.289401389840734,2.0,Appartement,44000.0,-0.5962249851626016,43.51237015957754,44
1228,2023A01228,2023-04-13,Adjudication,377864.76711957913,Montpellier,64.98413244303478,3.0,Maison,34000.0,6.501016286437601,49.84475573117011,34
1229,2023A01229,2023-04-13,Vente,487306.57279202284,Lyon,,4.0,Appartement,69001.0,0.3664516841726835,42.76322086380271,69
1230,2023A01230,2023-04-13,Vente,558120.6085479229,Montpellier,34.18339764068624,4.0,Maison,34000.0,2.63690687418448,48.55526105124787,34
1231,2023A01231,2023-04-13,Vente,898186.1113786036,Toulouse,72.95130114146228,3.0,,31000.0,7.535659633013481,44.08262392897662,31
1232,2023A01232,2023-04-13,Vente,310661.46649248607,Marseille,25.91854309660596,3.0,Appartement,13001.0,3.7767987572909725,42.40309220493406,13
1233,2023A01233,2023-04-13,Vente,316268.44837602426,Bordeaux,39.36621011772895,4.0,Maison,33000.0,4.081602647855146,49.29727563741324,33
1234,2023A01234,2023-04-13,Vente,107591.4563381697,Marseille,20.094699896476307,2.0,Maison,13001.0,-1.3431757680416432,48.480112569167005,13
1235,2023A01235,2023-04-13,Vente,195077.68821678392,Paris,119.02258422179928,2.0,Appartement,75001.0,3.9873488498554046,45.2418303760942,75
1236,2023A01236,2023-04-14,Vente,238983.73055287,Toulouse,48.629252495130025,4.0,Maison,31000.0,0.5012948512447659,42.998126298236166,31
1237,2023A01237,2023-04-14,Vente,503929.53781937645,Strasbourg,161.32839650555633,3.0,Maison,67000.0,7.070239554415858,45.47390976054052,67
1238,2023A01238,2023-04-14,VEFA,185980.91232973768,Strasbourg,81.57109434615873,4.0,Maison,67000.0,-2.8548566315356707,43.89568270665609,67
1239,2023A01239,2023-04-14,Vente,432701.7678584484,Nantes,68.30951759182152,2.0,Maison,44000.0,-0.872367559271924,50.50603126966969,44
1240,2023A01240,2023-04-14,Vente,268076.31323123345,Marseille,40.726791873094385,2.0,Maison,13001.0,-3.6617907462439097,46.960683299842195,13
1241,2023A01241,2023-04-14,Vente,241276.56591742366,Marseille,32.35682531503651,5.0,Maison,13001.0,0.33747888445901175,50.78182401199693,13
1242,2023A01242,2023-04-14,Vente,311556.6247162203,Nantes,70.91527020098265,3.0,Appartement,44000.0,-2.6156671398135805,45.39156427272376,44
1243,2023A01243,2023-04-14,Vente,212204.59873921814,Montpellier,,3.0,Appartement,34000.0,6.2333256816726195,47.1968728043347,34
1244,2023A01244,2023-04-14,Vente,207435.89914503924,Lyon,27.948536650550825,1.0,Maison,69001.0,7.248048665262623,43.97308618483793,69
1245,2023A01245,2023-04-14,Vente,96483.6127192614,Bordeaux,25.573861423995893,2.0,Maison,33000.0,4.001705689019889,49.41417602753025,33
1246,2023A01246,2023-04-14,Vente,231243.71476327867,Montpellier,33.80633244646553,1.0,Maison,34000.0,-3.1876505801798416,42.66168274885089,34
1247,2023A01247,2023-04-14,Vente,201192.83642226236,Bordeaux,135.70502720713182,3.0,Appartement,33000.0,-0.16128780339526294,48.421415721837924,33
1248,2023A01248,2023-04-15,VEFA,196892.15206960414,Lyon,165.11446472754122,7.0,Appartement,69001.0,7.749047032818826,45.74660881275838,69
1249,2023A01249,2023-04-15,Vente,344594.5672439641,Lyon,60.490998791036134,5.0,Maison,69001.0,-2.7689744557143463,47.39005881142068,69
1250,2023A01250,2023-04-15,Vente,398386.99921764794,Paris,58.819380334257936,3.0,Maison,75001.0,2.5674151593095145,47.51188038726581,75
1251,2023A01251,2023-04-15,Vente,308450.5145405602,Montpellier,46.147362747599935,5.0,Appartement,34000.0,-0.01779565485635537,48.55499700438199,34
1252,2023A01252,2023-04-15,Vente,487599.23821357347,Nantes,34.21818835154184,3.0,Maison,44000.0,8.189365174341345,44.09750738843508,44
1253,2023A01253,2023-04-15,Vente,,Toulouse,108.59110833761511,,Appartement,31000.0,-0.8755588790489877,46.97619610669756,31
1254,2023A01254,2023-04-15,Vente,224799.9750730401,Bordeaux,139.32205518727935,2.0,,33000.0,-3.8932922309002693,46.05694824026188,33
1255,2023A01255,2023-04-15,Vente,203269.14728787148,Lyon,34.928057885271244,4.0,Maison,69001.0,4.4177217482732765,44.783193757971205,69
1256,2023A01256,2023-04-15,Vente,323739.13839049643,Lyon,52.38293188012243,2.0,Maison,69001.0,-0.35041050589980394,46.66240484032783,69
1257,2023A01257,2023-04-15,Vente,378609.3697783218,Nantes,43.6004228910917,3.0,Maison,44000.0,3.8512842112237102,50.67773239820955,44
1258,2023A01258,2023-04-15,Vente,620764.2034491907,Strasbourg,44.25111029570483,4.0,Appartement,67000.0,-3.170919767455665,50.6501875351754,67
1259,2023A01259,2023-04-15,Vente,548369.0712732928,Toulouse,98.78582548544054,1.0,Maison,31000.0,2.1429026518141896,44.753592415663334,31
1260,2023A01260,2023-04-16,Vente,193903.55904097765,Lyon,,1.0,Appartement,69001.0,0.2654406647136254,50.08102305113766,69
1261,2023A01261,2023-04-16,Vente,252406.51762622021,Strasbourg,68.93988172521959,2.0,Maison,67000.0,2.3169426015286083,50.01544232260678,67
1262,2023A01262,2023-04-16,Vente,401358.64492765645,Paris,78.58014454982033,3.0,Maison,75001.0,6.339099453852434,44.49634489889122,75
1263,2023A01263,2023-04-16,Vente,509303.1342228407,Toulouse,50.85225223220102,2.0,Appartement,31000.0,7.853890557108198,47.57076656852285,31
1264,2023A01264,2023-04-16,Vente,471362.0122243316,Strasbourg,85.33066736383742,3.0,Appartement,67000.0,5.064778293798639,49.95543468165014,67
1265,2023A01265,2023-04-16,Vente,258247.3951278481,Paris,58.78142597765467,2.0,Maison,75001.0,5.239100603299054,46.831954257175866,75
1266,2023A01266,2023-04-16,Vente,126447.99659831286,Marseille,100.34005433632704,3.0,Maison,13001.0,2.2174883396902834,45.55397130872886,13
1267,2023A01267,2023-04-16,Vente,147360.63700380782,Bordeaux,25.505582442966837,2.0,Appartement,33000.0,-3.263020712999892,48.02691178614021,33
1268,2023A01268,2023-04-16,Vente,316026.1077415856,Lyon,45.860875570541964,7.0,Maison,69001.0,3.9716562382859433,43.8173405582999,69
1269,2023A01269,2023-04-16,Vente,329501.22400577815,Strasbourg,,3.0,Appartement,67000.0,-2.6231956283626046,43.723236158343326,67
1270,2023A01270,2023-04-16,Vente,138800.42318581758,Toulouse,14.352100499483917,4.0,Maison,31000.0,-1.3801045814501243,49.62728595961329,31
1271,2023A01271,2023-04-16,Vente,275609.9075604053,Paris,31.72241831218698,4.0,Appartement,75001.0,4.486297915991431,42.6684992602555,75
1272,2023A01272,2023-04-17,Vente,391889.27384196484,Bordeaux,36.35022423806485,3.0,Appartement,33000.0,3.843805945299831,49.3719438171866,33
1273,2023A01273,2023-04-17,Vente,134492.5391518792,Montpellier,,2.0,Maison,34000.0,-0.5080605418097814,44.856348591217795,34
1274,2023A01274,2023-04-17,Vente,520735.9201307201,Bordeaux,38.3432432880659,3.0,Maison,33000.0,5.304961796864353,46.551477920377884,33
1275,2023A01275,2023-04-17,Vente,213946.51029410568,Montpellier,36.26889570601458,4.0,Maison,34000.0,7.429310462416639,,34
1276,2023A01276,2023-04-17,Vente,570670.8442645684,Montpellier,,3.0,Appartement,34000.0,2.424797188533881,49.05020960645399,34
1277,2023A01277,2023-04-17,Adjudication,194838.9370754873,Lyon,,,Appartement,69001.0,4.106620569517041,50.077950281581565,69
1278,2023A01278,2023-04-17,Vente,144932.69051316465,Strasbourg,19.382642833410245,1.0,Maison,67000.0,-1.0483992772275927,49.3771723034889,67
1279,2023A01279,2023-04-17,Vente,203845.5352951203,Montpellier,45.567914978202914,2.0,Appartement,34000.0,7.829249466962214,47.33662522246803,34
1280,2023A01280,2023-04-17,Vente,253447.28360160804,Bordeaux,26.473563094426762,2.0,Appartement,33000.0,-1.023947620320481,45.36252029907442,33
1281,2023A01281,2023-04-17,Vente,212545.64747758524,Lyon,26.981740317133728,5.0,,69001.0,6.77009460795999,46.933708859636155,69
1282,2023A01282,2023-04-17,Vente,235719.81333441526,Strasbourg,72.72730479814776,2.0,Appartement,67000.0,7.283937719843733,42.56419082472175,67
1283,2023A01283,2023-04-17,Vente,327872.1713154076,Montpellier,84.6044545055809,2.0,Appartement,34000.0,4.6392831514699875,44.45582501410967,34
1284,2023A01284,2023-04-18,Vente,242145.09173965812,Strasbourg,80.99861922531244,4.0,Appartement,67000.0,5.807160332053478,45.5221672198107,67
1285,2023A01285,2023-04-18,Vente,257901.38538045995,Marseille,95.04859908920682,,Appartement,13001.0,1.3147814589350366,45.113839812533236,13
1286,2023A01286,2023-04-18,Vente,96226.89395050563,Lyon,101.55161181246254,3.0,Maison,69001.0,7.178244226015686,43.137293078434176,69
1287,2023A01287,2023-04-18,Vente,339428.5711559849,Nantes,18.834775006768893,2.0,Maison,44000.0,4.931607311997082,42.74663591644359,44
1288,2023A01288,2023-04-18,Vente,254352.91769969,Montpellier,68.38858877697533,2.0,Appartement,34000.0,-0.350351307513713,46.00229006025255,34
1289,2023A01289,2023-04-18,Vente,705157.0255638562,Paris,41.89623224014436,3.0,Appartement,75001.0,-4.056196370775907,42.95823782902436,75
1290,2023A01290,2023-04-18,Vente,152704.6434395251,Nantes,37.57308152079571,2.0,Maison,44000.0,2.367946974732389,44.8186309151655,44
1291,2023A01291,2023-04-18,Vente,90673.71593767457,Strasbourg,72.25541816647754,2.0,Appartement,67000.0,6.176259124212292,46.478465797028974,67
1292,2023A01292,2023-04-18,Vente,388808.0656578583,Strasbourg,,1.0,Appartement,67000.0,6.430485109678228,44.147659187951994,67
1293,2023A01293,2023-04-18,Vente,330352.7199577565,Bordeaux,,5.0,Maison,33000.0,6.106007813640929,42.999907351841046,33
1294,2023A01294,2023-04-18,Vente,146523.3657185965,Bordeaux,74.94738785006456,,Maison,33000.0,-1.772719635151795,46.10277278168298,33
1295,2023A01295,2023-04-18,Vente,107167.74830591814,Bordeaux,69.6785838527873,3.0,Maison,33000.0,0.9120856909187003,46.246593186729335,33
1296,2023A01296,2023-04-19,Vente,674979.7965775976,Strasbourg,58.46137781628652,,Appartement,67000.0,,50.35740580769274,67
1297,2023A01297,2023-04-19,Vente,626852.3054456429,Lyon,35.16471966146314,4.0,Maison,69001.0,3.977967449264021,,69
1298,2023A01298,2023-04-19,Vente,60326.45109207981,Toulouse,79.19513081256207,2.0,Maison,31000.0,-0.2507905453474448,47.71195932356313,31
1299,2023A01299,2023-04-19,Vente,203835.0123164024,Lyon,76.71915727034036,1.0,Maison,69001.0,4.296557511630855,45.11338258401526,69
1300,2023A01300,2023-04-19,Vente,728334.160011525,Paris,56.977260949142654,6.0,Maison,75001.0,3.0043919948386826,43.38766090749291,75
1301,2023A01301,2023-04-19,VEFA,201664.85510079973,Lyon,30.305811092718322,1.0,Appartement,69001.0,2.6980497987681247,,69
1302,2023A01302,2023-04-19,Vente,199912.0221666913,Bordeaux,44.14041607913684,4.0,Appartement,33000.0,3.92041526143802,46.06585075120509,33
1303,2023A01303,2023-04-19,Vente,226464.70941020484,Marseille,83.00632741131605,5.0,Maison,13001.0,3.1627726966004213,45.49936772575872,13
1304,2023A01304,2023-04-19,Vente,136962.41385410103,Paris,106.0165921310594,1.0,Maison,75001.0,-2.3806921398349936,49.038448120230896,75
1305,2023A01305,2023-04-19,Vente,96484.20097558624,Nantes,46.37366337045665,4.0,Appartement,44000.0,6.605087357539055,49.68501693559464,44
1306,2023A01306,2023-04-19,Vente,504603.5681662508,Marseille,48.190577581989686,7.0,Appartement,13001.0,-1.4447641308990375,43.608839503516315,13
1307,2023A01307,2023-04-19,Vente,88808.51875026025,Paris,50.35789684973567,3.0,Appartement,75001.0,,43.77756463034078,75
1308,2023A01308,2023-04-20,Vente,311253.4687462609,Paris,62.64265929814375,3.0,Appartement,75001.0,-2.259000253427624,46.00671486366128,75
1309,2023A01309,2023-04-20,Vente,456775.67985287064,Strasbourg,40.832010708098,,Maison,67000.0,3.8942734433375836,45.11766285769354,67
1310,2023A01310,2023-04-20,Vente,112337.63578159557,Bordeaux,12.844394252463024,3.0,Maison,33000.0,6.875183736749285,49.51224772745257,33
1311,2023A01311,2023-04-20,Vente,154112.62702976912,Strasbourg,99.12527961898805,4.0,Appartement,67000.0,-4.376676454793074,51.07193858741194,67
1312,2023A01312,2023-04-20,Vente,555657.5760177651,Montpellier,133.9336427020852,,Maison,34000.0,7.941906365061673,43.89377126862327,34
1313,2023A01313,2023-04-20,Vente,369436.8256181347,Nantes,,1.0,Appartement,44000.0,-4.12311649341921,49.01038852739026,44
1314,2023A01314,2023-04-20,Vente,185280.94539470505,Lyon,,2.0,Maison,69001.0,-4.355631214637891,47.6437719827064,69
1315,2023A01315,2023-04-20,Vente,552025.4349560993,Strasbourg,50.9808330127114,1.0,Appartement,67000.0,6.391013248883688,47.97093178638813,67
1316,2023A01316,2023-04-20,Vente,553447.0895573416,Montpellier,49.71208478313873,1.0,Appartement,34000.0,4.500540839421678,44.6270849272342,34
1317,2023A01317,2023-04-20,Vente,315347.85679963685,Nantes,89.81565469631572,1.0,Maison,44000.0,-3.1562046443096183,43.15532675482427,44
1318,2023A01318,2023-04-20,Vente,156358.05229329382,Bordeaux,56.1103182040586,3.0,Maison,33000.0,7.405169313768431,47.08065373193167,33
1319,2023A01319,2023-04-20,Vente,209385.17510915812,Bordeaux,,2.0,Appartement,33000.0,4.033539462768115,47.69885147035381,33
1320,2023A01320,2023-04-21,Vente,318644.7249939149,Montpellier,28.241577589652508,5.0,Maison,34000.0,-3.0897469970662264,50.77483067096574,34
1321,2023A01321,2023-04-21,Vente,239628.02460503203,Strasbourg,84.16819282101615,4.0,Appartement,67000.0,6.4290306682406,48.24203336398212,67
1322,2023A01322,2023-04-21,Vente,471358.53628076275,Bordeaux,73.68178518745843,3.0,Appartement,33000.0,1.6074916236994632,,33
1323,2023A01323,2023-04-21,Vente,107166.13275752228,Marseille,92.78453146009284,3.0,Appartement,13001.0,-0.9677021361505629,51.047209933343055,13
1324,2023A01324,2023-04-21,VEFA,109473.94804780885,Nantes,33.64641877224532,2.0,Appartement,44000.0,5.97802133795501,45.584502978922025,44
1325,2023A01325,2023-04-21,Vente,299096.8362181147,Nantes,136.89558059294552,3.0,Appartement,44000.0,4.878269961874137,43.73051481641498,44
1326,2023A01326,2023-04-21,Vente,199800.24106269493,Paris,22.8317645059594,3.0,Maison,75001.0,3.4126562872295976,47.738224464504995,75
1327,2023A01327,2023-04-21,Vente,184198.7895112072,Toulouse,77.8512932876963,4.0,Appartement,31000.0,,44.643005574112635,31
1328,2023A01328,2023-04-21,Vente,92889.50695175891,Lyon,21.014414697203996,1.0,Appartement,69001.0,6.438253587865745,50.415402564725795,69
1329,2023A01329,2023-04-21,Vente,271502.73904775176,Montpellier,36.77558997367393,4.0,Local industriel,34000.0,-1.6197459377498897,46.065241607355354,34
1330,2023A01330,2023-04-21,Vente,259976.6076048667,Bordeaux,119.16528335919371,4.0,Local industriel,33000.0,6.659314160643913,43.61662387895047,33
1331,2023A01331,2023-04-21,Vente,397157.17541746283,Nantes,,3.0,Maison,44000.0,0.2503059625860633,43.5463490174533,44
1332,2023A01332,2023-04-22,Vente,279663.86528524454,Nantes,,2.0,Appartement,44000.0,0.9835340646759185,48.01682677288862,44
1333,2023A01333,2023-04-22,Adjudication,247814.94399949154,Paris,42.12247636333444,3.0,Appartement,75001.0,,45.519896310211536,75
1334,2023A01334,2023-04-22,VEFA,543725.814912609,Montpellier,57.41531361247056,3.0,Appartement,34000.0,5.15040397253191,45.50077601404936,34
1335,2023A01335,2023-04-22,Vente,122090.71560430343,Lyon,70.60284882968625,3.0,Appartement,69001.0,-0.4171283795959271,47.68845080651097,69
1336,2023A01336,2023-04-22,Vente,370212.9025044705,Toulouse,102.0833556028681,,Appartement,31000.0,3.7286587987650215,44.24930451286639,31
1337,2023A01337,2023-04-22,Vente,98450.7499019718,Toulouse,43.46182635219422,1.0,Maison,31000.0,2.349419070566918,43.579768672994916,31
1338,2023A01338,2023-04-22,Vente,162264.4794195768,Bordeaux,24.388396557245756,2.0,Appartement,33000.0,-3.019138889521122,48.08391009440822,33
1339,2023A01339,2023-04-22,Vente,129625.61894713616,Toulouse,59.055891764431955,1.0,Appartement,31000.0,6.774454692472789,42.34608592234609,31
